username1,username2,link1,link2,average_distance,distance_between_averages
aterriqu,aterriqu,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-aterriqu.herokuapp.com,,
aterriqu,crloflin,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-crloflin.herokuapp.com,,
aterriqu,dengc,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-dengc.herokuapp.com,,
aterriqu,huayifang,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,,
aterriqu,lheston,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-lheston.herokuapp.com,,
aterriqu,lostkuma,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-lostkuma.herokuapp.com/index.html,,
aterriqu,mgogte,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,,
aterriqu,pjt90,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,,
aterriqu,sauravn,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,,
aterriqu,shiboo18,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-shiboo18.herokuapp.com,,
aterriqu,taycurt17,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-taycurt17.herokuapp.com,,
aterriqu,wluan,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack-wluan.herokuapp.com,,
aterriqu,abelal16,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-abelal16/index.html,,
aterriqu,ankitbatheja,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-ankitbatheja,,
aterriqu,cgrieger12,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-cgrieger12/index.html,,
aterriqu,ishwetasingh,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-ishwetasingh,,
aterriqu,jeffkeilmann,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-jeffkeilmann,,
aterriqu,meetalivaidya,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-meetalivaidya/index.html,,
aterriqu,megamindhenry,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-megamindhenry/index.html,,
aterriqu,patrickherrod,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-patrickherrod/produceMap.php,,
aterriqu,pmittal115,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-pmittal115/index.html,,
aterriqu,sabrina-hsu,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-sabrina-hsu,,
aterriqu,tanmayee123,http://phase1-greenironhack-aterriqu.herokuapp.com,http://phase1-greenironhack.herokuapp.com/p1-greenironhack-tanmayee123/map.html,,
