username1,username2,link1,link2,average_distance,distance_between_averages
andrewjst,andrewjst,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-andrewjst-2016.herokuapp.com,,
andrewjst,aorme,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-aorme-2016.herokuapp.com,,
andrewjst,beichhor,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-beichhor-2016.herokuapp.com,,
andrewjst,bfellur,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-bfellur-2016.herokuapp.com,,
andrewjst,corpsefact,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-corpsefact-2016.herokuapp.com,,
andrewjst,ditton,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-ditton-2016.herokuapp.com,,
andrewjst,gardne16,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-gardne16-2016.herokuapp.com,,
andrewjst,gillism,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-gillism-2016.herokuapp.com,,
andrewjst,hutchin5,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-hutchin5-2016.herokuapp.com,,
andrewjst,jwbalazs,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-jwbalazs-2016.herokuapp.com,,
andrewjst,lindunhe,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-lindunhe-2016.herokuapp.com,,
andrewjst,marti763,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-marti763-2016.herokuapp.com,,
andrewjst,mingchucong,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-mingchucong-2016.herokuapp.com,,
andrewjst,mingranli,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-mingranli-2016.herokuapp.com,,
andrewjst,mlung,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-mlung-2016.herokuapp.com,,
andrewjst,owen9211,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-owen9211-2016.herokuapp.com,,
andrewjst,peng115,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-peng115-2016.herokuapp.com,,
andrewjst,ravengao,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-ravengao-2016.herokuapp.com,,
andrewjst,ssandeep,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-ssandeep-2016.herokuapp.com,,
andrewjst,steven91,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-steven91-2016.herokuapp.com,,
andrewjst,tang227,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-tang227-2016.herokuapp.com,,
andrewjst,vtung,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-vtung-2016.herokuapp.com,,
andrewjst,wenjiewu,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-wenjiewu-2016.herokuapp.com,,
andrewjst,yexin,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-yexin-2016.herokuapp.com,,
andrewjst,yifeitai,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-yifeitai-2016.herokuapp.com,,
andrewjst,yunhan,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-yunhan-2016.herokuapp.com,,
andrewjst,zhan1046,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-zhan1046-2016.herokuapp.com,,
andrewjst,zhan2709,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-zhan2709-2016.herokuapp.com,,
andrewjst,zhao719,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-zhao719-2016.herokuapp.com,,
andrewjst,zhe1994,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack-zhe1994-2016.herokuapp.com,,
aorme,andrewjst,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-andrewjst-2016.herokuapp.com,,
aorme,aorme,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-aorme-2016.herokuapp.com,,
aorme,beichhor,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-beichhor-2016.herokuapp.com,174.62194892829493,174.56645533594843
aorme,bfellur,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-bfellur-2016.herokuapp.com,,
aorme,corpsefact,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-corpsefact-2016.herokuapp.com,173.5107863549422,173.47167625061343
aorme,ditton,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-ditton-2016.herokuapp.com,,
aorme,gardne16,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-gardne16-2016.herokuapp.com,,
aorme,gillism,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-gillism-2016.herokuapp.com,,
aorme,hutchin5,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-hutchin5-2016.herokuapp.com,11.396109241841469,0
aorme,jwbalazs,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-jwbalazs-2016.herokuapp.com,266.8266132608301,266.79652788201844
aorme,lindunhe,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-lindunhe-2016.herokuapp.com,,
aorme,marti763,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-marti763-2016.herokuapp.com,11.396109241841469,0
aorme,mingchucong,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-mingchucong-2016.herokuapp.com,,
aorme,mingranli,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-mingranli-2016.herokuapp.com,,
aorme,mlung,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-mlung-2016.herokuapp.com,,
aorme,owen9211,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-owen9211-2016.herokuapp.com,11.396109241841469,0
aorme,peng115,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-peng115-2016.herokuapp.com,19.4907772527605,18.722108734158063
aorme,ravengao,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-ravengao-2016.herokuapp.com,220.04325133541533,183.60446229649475
aorme,ssandeep,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-ssandeep-2016.herokuapp.com,,
aorme,steven91,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-steven91-2016.herokuapp.com,,
aorme,tang227,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-tang227-2016.herokuapp.com,,
aorme,vtung,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-vtung-2016.herokuapp.com,11.396109241841469,0
aorme,wenjiewu,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-wenjiewu-2016.herokuapp.com,17.74889430370409,7.055750830543733
aorme,yexin,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-yexin-2016.herokuapp.com,11.396109241841469,0
aorme,yifeitai,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-yifeitai-2016.herokuapp.com,11.396109241841469,0
aorme,yunhan,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-yunhan-2016.herokuapp.com,11.396109241841469,0
aorme,zhan1046,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-zhan1046-2016.herokuapp.com,11.396109241841613,1.9700555212706684e-12
aorme,zhan2709,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-zhan2709-2016.herokuapp.com,,
aorme,zhao719,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-zhao719-2016.herokuapp.com,170.29463102285615,170.25243284071817
aorme,zhe1994,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack-zhe1994-2016.herokuapp.com,176.25359262939816,176.19349411317498
beichhor,andrewjst,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-andrewjst-2016.herokuapp.com,,
beichhor,aorme,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-aorme-2016.herokuapp.com,,
beichhor,beichhor,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-beichhor-2016.herokuapp.com,,
beichhor,bfellur,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-bfellur-2016.herokuapp.com,,
beichhor,corpsefact,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-corpsefact-2016.herokuapp.com,,
beichhor,ditton,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-ditton-2016.herokuapp.com,,
beichhor,gardne16,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-gardne16-2016.herokuapp.com,,
beichhor,gillism,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-gillism-2016.herokuapp.com,,
beichhor,hutchin5,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-hutchin5-2016.herokuapp.com,,
beichhor,jwbalazs,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-jwbalazs-2016.herokuapp.com,,
beichhor,lindunhe,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-lindunhe-2016.herokuapp.com,,
beichhor,marti763,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-marti763-2016.herokuapp.com,,
beichhor,mingchucong,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-mingchucong-2016.herokuapp.com,,
beichhor,mingranli,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-mingranli-2016.herokuapp.com,,
beichhor,mlung,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-mlung-2016.herokuapp.com,,
beichhor,owen9211,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-owen9211-2016.herokuapp.com,,
beichhor,peng115,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-peng115-2016.herokuapp.com,,
beichhor,ravengao,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack-ravengao-2016.herokuapp.com,,
