username1,username2,link1,link2,average_distance,distance_between_averages
andrewjst,andrewjst,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,,
andrewjst,aorme,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,,
andrewjst,beichhor,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,,
andrewjst,bfellur,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-bfellur/2016,,
andrewjst,corpsefact,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-corpsefact/Market.html,,
andrewjst,ditton,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-ditton/home.html,,
andrewjst,gardne16,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-gardne16/Phase2.html,,
andrewjst,gillism,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-gillism/home.html,,
andrewjst,jwbalazs,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-jwbalazs/home.html,,
andrewjst,lindunhe,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-lindunhe/home.html,,
andrewjst,marti763,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-marti763/home.html,,
andrewjst,michaelredding,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-michaelredding/home.html,,
andrewjst,mingchucong,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-mingchucong/home.html,,
andrewjst,mingranli,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-mingranli/home.html,,
andrewjst,mlung,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-mlung/home.html,,
andrewjst,owen9211,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-owen9211/home.html,,
andrewjst,peng115,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-peng115/home.html,,
andrewjst,ravengao,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-ravengao/home.html,,
andrewjst,ssandeep,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-ssandeep/home.html,,
andrewjst,steven91,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-steven91/JavaScriptTutorial.html,,
andrewjst,wenjiewu,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-wenjiewu/home.html,,
andrewjst,yexin,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-yexin/home.html,,
andrewjst,yifeitai,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-yifeitai/home.html,,
andrewjst,yunhan,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-yunhan/home.html,,
andrewjst,zhan1046,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-zhan1046/home.html,,
andrewjst,zhan2709,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-zhan2709/chart.html,,
andrewjst,zhe1994,http://goldironhack2016.herokuapp.com/p3-andrewjst/home.html,http://goldironhack2016.herokuapp.com/p3-zhe1994/home.html,,
aorme,aorme,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,11.396109241841469,0
aorme,beichhor,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,,
aorme,bfellur,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-bfellur/2016,,
aorme,corpsefact,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-corpsefact/Market.html,,
aorme,ditton,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-ditton/home.html,,
aorme,gardne16,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-gardne16/Phase2.html,,
aorme,gillism,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-gillism/home.html,,
aorme,jwbalazs,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-jwbalazs/home.html,266.8266132608301,266.79652788201844
aorme,lindunhe,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-lindunhe/home.html,,
aorme,marti763,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-marti763/home.html,11.396109241841469,0
aorme,michaelredding,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-michaelredding/home.html,,
aorme,mingchucong,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-mingchucong/home.html,,
aorme,mingranli,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-mingranli/home.html,,
aorme,mlung,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-mlung/home.html,,
aorme,owen9211,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-owen9211/home.html,11.396109241841469,0
aorme,peng115,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-peng115/home.html,19.4907772527605,18.722108734158063
aorme,ravengao,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-ravengao/home.html,220.04325133541533,183.60446229649475
aorme,ssandeep,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-ssandeep/home.html,,
aorme,steven91,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-steven91/JavaScriptTutorial.html,,
aorme,wenjiewu,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-wenjiewu/home.html,18.583040572718225,8.174840869315828
aorme,yexin,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-yexin/home.html,11.396109241841469,0
aorme,yifeitai,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-yifeitai/home.html,11.396109241841469,0
aorme,yunhan,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-yunhan/home.html,,
aorme,zhan1046,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-zhan1046/home.html,11.396109241841469,0
aorme,zhan2709,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-zhan2709/chart.html,,
aorme,zhe1994,http://goldironhack2016.herokuapp.com/p3-aorme/home.html,http://goldironhack2016.herokuapp.com/p3-zhe1994/home.html,261.7541031060225,261.7247584513722
beichhor,beichhor,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,,
beichhor,bfellur,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-bfellur/2016,,
beichhor,corpsefact,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-corpsefact/Market.html,,
beichhor,ditton,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-ditton/home.html,,
beichhor,gardne16,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-gardne16/Phase2.html,,
beichhor,gillism,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-gillism/home.html,,
beichhor,jwbalazs,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-jwbalazs/home.html,,
beichhor,lindunhe,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-lindunhe/home.html,,
beichhor,marti763,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-marti763/home.html,,
beichhor,michaelredding,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-michaelredding/home.html,,
beichhor,mingchucong,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-mingchucong/home.html,,
beichhor,mingranli,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-mingranli/home.html,,
beichhor,mlung,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-mlung/home.html,,
beichhor,owen9211,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-owen9211/home.html,,
beichhor,peng115,http://goldironhack2016.herokuapp.com/p3-beichhor/home.html,http://goldironhack2016.herokuapp.com/p3-peng115/home.html,,
