username1,username2,link1,link2,comparison_type,ssim,features2d
cg505,analyst1001,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,maps,100.0,100.0
cg505,chriscoraggio,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p1-chriscoraggio/google-maps-api-testing.html,maps,53.8,98.0
cg505,drewatk,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p1-drewatk/home.html,maps,40.3,100.0
cg505,kathy789,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p1-kathy789/home.html,maps,95.6,100.0
cg505,nathanamorin,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p1-nathanamorin/home.html,maps,100.0,100.0
cg505,pptx,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p1-pptx/home.html,maps,100.0,100.0
cg505,rkp7,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p1-rkp7/home.html,maps,100.0,100.0
cg505,saul97,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p1-saul97/home.html,maps,100.0,100.0
cg505,sauravn,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p1-sauravn/home.html,maps,41.4,89.5
cg505,thesoupgirl,http://blackironhack-cg505-2016p1.herokuapp.com/,http://blackironhack2016.herokuapp.com/p1-thesoupgirl/home.html,maps,100.0,100.0
cg505,2016-Purdue-Ironhack-Tutorials,http://blackironhack-cg505-2016p1.herokuapp.com/,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,maps,100.0,100.0
analyst1001,chriscoraggio,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p1-chriscoraggio/google-maps-api-testing.html,maps,53.8,98.0
analyst1001,drewatk,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p1-drewatk/home.html,maps,40.3,100.0
analyst1001,kathy789,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p1-kathy789/home.html,maps,95.6,100.0
analyst1001,nathanamorin,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p1-nathanamorin/home.html,maps,100.0,100.0
analyst1001,pptx,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p1-pptx/home.html,maps,100.0,100.0
analyst1001,rkp7,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p1-rkp7/home.html,maps,100.0,100.0
analyst1001,saul97,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p1-saul97/home.html,maps,100.0,100.0
analyst1001,sauravn,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p1-sauravn/home.html,maps,41.4,89.5
analyst1001,thesoupgirl,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://blackironhack2016.herokuapp.com/p1-thesoupgirl/home.html,maps,100.0,100.0
analyst1001,2016-Purdue-Ironhack-Tutorials,http://blackironhack2016.herokuapp.com/p1-analyst1001/home.html,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,maps,100.0,100.0
chriscoraggio,drewatk,http://blackironhack2016.herokuapp.com/p1-chriscoraggio/google-maps-api-testing.html,http://blackironhack2016.herokuapp.com/p1-drewatk/home.html,maps,48.7,88.2
chriscoraggio,kathy789,http://blackironhack2016.herokuapp.com/p1-chriscoraggio/google-maps-api-testing.html,http://blackironhack2016.herokuapp.com/p1-kathy789/home.html,maps,54.9,97.0
chriscoraggio,nathanamorin,http://blackironhack2016.herokuapp.com/p1-chriscoraggio/google-maps-api-testing.html,http://blackironhack2016.herokuapp.com/p1-nathanamorin/home.html,maps,53.8,97.0
chriscoraggio,pptx,http://blackironhack2016.herokuapp.com/p1-chriscoraggio/google-maps-api-testing.html,http://blackironhack2016.herokuapp.com/p1-pptx/home.html,maps,53.8,97.0
