username1,username2,link1,link2,comparison_type,ssim,features2d
andrewjst,aorme,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-aorme-2016.herokuapp.com/,maps,61.8,85.0
andrewjst,beichhor,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-beichhor-2016.herokuapp.com/,maps,80.2,91.0
andrewjst,bfellur,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-bfellur-2016.herokuapp.com/,maps,62.8,87.8
andrewjst,corpsefact,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-corpsefact-2016.herokuapp.com/,maps,58.2,72.1
andrewjst,gillism,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-gillism-2016.herokuapp.com/,maps,23.1,55.1
andrewjst,hutchin5,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-hutchin5-2016.herokuapp.com/,maps,60.3,84.7
andrewjst,jwbalazs,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-jwbalazs-2016.herokuapp.com/,maps,53.1,68.9
andrewjst,lindunhe,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-lindunhe-2016.herokuapp.com/,maps,44.5,85.5
andrewjst,marti763,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-marti763-2016.herokuapp.com/,maps,60.3,84.7
andrewjst,mlung,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-mlung-2016.herokuapp.com/,maps,42.2,58.6
andrewjst,owen9211,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-owen9211-2016.herokuapp.com/,maps,60.3,84.7
andrewjst,peng115,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-peng115-2016.herokuapp.com/,maps,52.9,87.1
andrewjst,ravengao,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-ravengao-2016.herokuapp.com/,maps,78.1,83.1
andrewjst,ssandeep,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-ssandeep-2016.herokuapp.com/,maps,61.8,85.0
andrewjst,steven91,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-steven91-2016.herokuapp.com/,maps,62.1,90.7
andrewjst,vtung,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-vtung-2016.herokuapp.com/,maps,60.3,84.7
andrewjst,wenjiewu,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-wenjiewu-2016.herokuapp.com/,maps,62.3,87.6
andrewjst,yexin,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-yexin-2016.herokuapp.com/,maps,51.8,89.5
andrewjst,yifeitai,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-yifeitai-2016.herokuapp.com/,maps,60.3,84.7
andrewjst,yunhan,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-yunhan-2016.herokuapp.com/,maps,60.3,84.7
andrewjst,zhan1046,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-zhan1046-2016.herokuapp.com/,maps,46.8,70.2
andrewjst,zhan2709,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-zhan2709-2016.herokuapp.com/,maps,59.9,82.9
andrewjst,zhao719,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-zhao719-2016.herokuapp.com/,maps,83.1,76.2
andrewjst,zhe1994,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-zhe1994-2016.herokuapp.com/,maps,83.1,89.7
andrewjst,2016-Purdue-Ironhack-Tutorials,http://goldironhack-andrewjst-2016.herokuapp.com/,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html,maps,60.3,84.7
aorme,beichhor,http://goldironhack-aorme-2016.herokuapp.com/,http://goldironhack-beichhor-2016.herokuapp.com/,maps,61.1,97.0
aorme,bfellur,http://goldironhack-aorme-2016.herokuapp.com/,http://goldironhack-bfellur-2016.herokuapp.com/,maps,42.6,97.0
