username1,username2,link1,link2,comparison_type,ssim,features2d
andrewjst,aorme,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-aorme-2016.herokuapp.com/,maps,8.3,48.7
andrewjst,beichhor,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-beichhor-2016.herokuapp.com/,maps,26.0,24.0
andrewjst,bfellur,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-bfellur-2016.herokuapp.com/,maps,9.0,60.1
andrewjst,corpsefact,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-corpsefact-2016.herokuapp.com/,maps,36.2,39.3
andrewjst,gillism,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-gillism-2016.herokuapp.com/,maps,20.2,85.0
andrewjst,hutchin5,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-hutchin5-2016.herokuapp.com/,maps,8.3,49.5
andrewjst,jwbalazs,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-jwbalazs-2016.herokuapp.com/,maps,47.3,46.0
andrewjst,lindunhe,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-lindunhe-2016.herokuapp.com/,maps,49.1,42.5
andrewjst,marti763,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-marti763-2016.herokuapp.com/,maps,8.3,49.5
andrewjst,mlung,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-mlung-2016.herokuapp.com/,maps,7.9,43.5
andrewjst,owen9211,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-owen9211-2016.herokuapp.com/,maps,8.3,49.5
andrewjst,peng115,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-peng115-2016.herokuapp.com/,maps,37.1,73.1
andrewjst,ravengao,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-ravengao-2016.herokuapp.com/,maps,72.5,47.8
andrewjst,ssandeep,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-ssandeep-2016.herokuapp.com/,maps,8.3,48.7
andrewjst,steven91,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-steven91-2016.herokuapp.com/,maps,60.0,61.2
andrewjst,vtung,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-vtung-2016.herokuapp.com/,maps,8.3,49.5
andrewjst,wenjiewu,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-wenjiewu-2016.herokuapp.com/,maps,60.2,52.8
andrewjst,yexin,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-yexin-2016.herokuapp.com/,maps,52.3,53.7
andrewjst,yifeitai,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-yifeitai-2016.herokuapp.com/,maps,8.3,49.5
andrewjst,yunhan,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-yunhan-2016.herokuapp.com/,maps,8.3,49.5
andrewjst,zhan1046,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-zhan1046-2016.herokuapp.com/,maps,17.1,39.8
andrewjst,zhan2709,http://goldironhack-andrewjst-2016.herokuapp.com/,http://goldironhack-zhan2709-2016.herokuapp.com/,maps,9.7,40.6
