username1,username2,link1,link2,average_distance,distance_between_averages
abatheja,abatheja,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,419.6834172454126,0
abatheja,abelal16,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-abelal16-2016.herokuapp.com,392.6500217079854,111.81151930759209
abatheja,aterriqu,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-aterriqu-2016.herokuapp.com,377.01873857919304,111.99596756768152
abatheja,cgrierger12,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-cgrierger12-2016.herokuapp.com,,
abatheja,christyyy,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-christyyy-2016.herokuapp.com,377.9587196684231,109.83372749975904
abatheja,crloflin,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-crloflin-2016.herokuapp.com,,
abatheja,dengc,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-dengc-2016.herokuapp.com,,
abatheja,huayifang,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-huayifang-2016.herokuapp.com,,
abatheja,ishtasingh,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-ishtasingh-2016.herokuapp.com,,
abatheja,jkeilmann,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-jkeilmann-2016.herokuapp.com,,
abatheja,lheston,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-lheston-2016.herokuapp.com,,
abatheja,megahenry,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-megahenry-2016.herokuapp.com,393.35062480396005,111.78193786005458
abatheja,mvaidya,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-mvaidya-2016.herokuapp.com,393.3506248039561,111.78193786005328
abatheja,pherrod,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-pherrod-2016.herokuapp.com,,
abatheja,pjt90,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-pjt90-2016.herokuapp.com,378.48585343623097,113.21953840848118
abatheja,pmittal115,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-pmittal115-2016.herokuapp.com,,
abatheja,prachimane,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-prachimane-2016.herokuapp.com,,
abatheja,sabrina,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-sabrina-hsu-2016.herokuapp.com,,
abatheja,shiboo,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-shiboo-2016.herokuapp.com,,
abatheja,tanmayee123,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://greenironhack-tanmayee123-2016.herokuapp.com,378.48585343623097,113.21953840848118
abatheja,lostkuma,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://lostkuma.herokuapp.com,,
abatheja,app,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://megamindhenry-app.herokuapp.com,393.35062480396005,111.7819378600551
abatheja,sauravn,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,http://sauravn-application.herokuapp.com,,
abelal16,abelal16,http://greenironhack-abelal16-2016.herokuapp.com,http://greenironhack-abelal16-2016.herokuapp.com,67.42072424743729,0
abelal16,aterriqu,http://greenironhack-abelal16-2016.herokuapp.com,http://greenironhack-aterriqu-2016.herokuapp.com,47.57441180380459,13.115476391510471
abelal16,cgrierger12,http://greenironhack-abelal16-2016.herokuapp.com,http://greenironhack-cgrierger12-2016.herokuapp.com,,
abelal16,christyyy,http://greenironhack-abelal16-2016.herokuapp.com,http://greenironhack-christyyy-2016.herokuapp.com,47.85471697881606,11.637592372807225
abelal16,crloflin,http://greenironhack-abelal16-2016.herokuapp.com,http://greenironhack-crloflin-2016.herokuapp.com,,
abelal16,dengc,http://greenironhack-abelal16-2016.herokuapp.com,http://greenironhack-dengc-2016.herokuapp.com,,
