username1,username2,link1,link2,comparison_type,ssim,features2d
pmittal115,lostkuma,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,99.4,95.3
pmittal115,meetalivaidya,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,97.5,81.1
pmittal115,megamindhenry,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,98.6,100.0
pmittal115,pjt90,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,99.5,100.0
pmittal115,pmittal115,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,90.5,97.5
pmittal115,tanmayee123,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,99.5,100.0
pmittal115,taycurt17,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,99.3,100.0
sauravn,crloflin,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-crloflin.herokuapp.com/test.html,maps,65.2,54.8
sauravn,lostkuma,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,99.7,100.0
sauravn,meetalivaidya,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,83.7,69.5
sauravn,megamindhenry,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,98.9,86.5
sauravn,pjt90,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,99.6,85.6
sauravn,pmittal115,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,90.6,97.2
sauravn,tanmayee123,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,99.6,79.7
sauravn,taycurt17,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,99.5,86.0
tanmayee123,crloflin,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,http://greenironhack-crloflin.herokuapp.com/test.html,maps,63.6,63.9
tanmayee123,lostkuma,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,94.7,98.3
tanmayee123,meetalivaidya,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,80.9,79.3
tanmayee123,megamindhenry,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,94.3,91.7
tanmayee123,pjt90,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,95.4,86.5
tanmayee123,pmittal115,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,87.4,99.0
