username1,username2,link1,link2,comparison_type,ssim,features2d
megamindhenry,crloflin,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,http://greenironhack-crloflin.herokuapp.com/test.html,maps,56.5,47.2
megamindhenry,lostkuma,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,66.4,82.7
megamindhenry,meetalivaidya,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,11.8,60.3
megamindhenry,megamindhenry,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,68.3,71.3
megamindhenry,pjt90,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,65.6,71.4
megamindhenry,pmittal115,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,57.2,63.7
megamindhenry,tanmayee123,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,68.0,70.3
megamindhenry,taycurt17,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,67.8,70.2
lostkuma,crloflin,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,http://greenironhack-crloflin.herokuapp.com/test.html,maps,44.0,39.4
lostkuma,lostkuma,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,81.1,97.0
lostkuma,meetalivaidya,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,48.3,64.0
lostkuma,megamindhenry,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,72.3,67.7
lostkuma,pjt90,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,71.0,33.2
lostkuma,pmittal115,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,60.4,54.7
lostkuma,tanmayee123,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,72.8,54.6
lostkuma,taycurt17,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,72.7,86.5
meetalivaidya,crloflin,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,http://greenironhack-crloflin.herokuapp.com/test.html,maps,64.0,55.6
meetalivaidya,lostkuma,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,86.7,68.6
meetalivaidya,meetalivaidya,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,70.0,58.9
meetalivaidya,megamindhenry,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,19.4,100.0
meetalivaidya,pjt90,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,17.0,100.0
meetalivaidya,pmittal115,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,17.0,74.7
meetalivaidya,tanmayee123,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,19.5,100.0
meetalivaidya,taycurt17,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,19.5,100.0
pjt90,crloflin,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,http://greenironhack-crloflin.herokuapp.com/test.html,maps,51.2,45.7
pjt90,lostkuma,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,75.0,47.1
pjt90,meetalivaidya,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,11.2,53.5
pjt90,megamindhenry,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,76.9,76.4
pjt90,pjt90,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,75.4,64.4
pjt90,pmittal115,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,63.8,61.9
pjt90,tanmayee123,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,77.9,69.2
pjt90,taycurt17,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,77.7,75.1
pmittal115,crloflin,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-crloflin.herokuapp.com/test.html,maps,64.1,65.8
pmittal115,lostkuma,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,95.8,68.6
pmittal115,meetalivaidya,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,14.3,57.9
pmittal115,megamindhenry,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,98.0,100.0
pmittal115,pjt90,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,95.3,87.0
pmittal115,pmittal115,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,80.2,91.2
pmittal115,tanmayee123,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,99.3,100.0
pmittal115,taycurt17,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,98.9,100.0
sauravn,crloflin,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-crloflin.herokuapp.com/test.html,maps,34.8,20.6
sauravn,lostkuma,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,54.8,100.0
sauravn,meetalivaidya,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,46.9,22.8
sauravn,megamindhenry,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,47.5,24.7
sauravn,pjt90,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,50.3,20.4
sauravn,pmittal115,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,40.9,22.9
sauravn,tanmayee123,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,51.0,71.7
sauravn,taycurt17,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,50.9,39.5
tanmayee123,crloflin,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,http://greenironhack-crloflin.herokuapp.com/test.html,maps,55.0,38.8
tanmayee123,lostkuma,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,69.0,75.1
