username1,username2,link1,link2,comparison_type,ssim,features2d
pjt90,ishtasingh,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-ishtasingh-2016.herokuapp.com/,maps,95.2,100.0
pjt90,jkeilmann,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-jkeilmann-2016.herokuapp.com/,maps,94.4,94.0
pjt90,megahenry,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-megahenry-2016.herokuapp.com/,maps,94.7,100.0
pjt90,mvaidya,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-mvaidya-2016.herokuapp.com/,maps,26.9,97.5
pjt90,pjt90,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-pjt90-2016.herokuapp.com/,maps,96.2,100.0
pjt90,prachimane,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-prachimane-2016.herokuapp.com/,maps,86.1,100.0
pjt90,tanmayee123,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-tanmayee123-2016.herokuapp.com/,maps,96.0,87.0
pjt90,lostkuma,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://lostkuma.herokuapp.com/,maps,85.7,69.1
pjt90,sauravn,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://sauravn-application.herokuapp.com/,maps,ERROR,100.0
pmittal115,abatheja,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,maps,79.6,80.0
pmittal115,abelal16,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-abelal16-2016.herokuapp.com/,maps,79.3,100.0
pmittal115,aterriqu,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-aterriqu-2016.herokuapp.com/,maps,79.5,64.7
pmittal115,crloflin,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-crloflin-2016.herokuapp.com/,maps,53.9,98.4
pmittal115,ishtasingh,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-ishtasingh-2016.herokuapp.com/,maps,79.6,100.0
pmittal115,jkeilmann,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-jkeilmann-2016.herokuapp.com/,maps,79.1,90.0
