username1,username2,link1,link2,average_distance,distance_between_averages
abelal16,abatheja,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,,
abelal16,abelal16,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-abelal16-2016.herokuapp.com,,
abelal16,aterriqu,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-aterriqu-2016.herokuapp.com,,
abelal16,cgrierger12,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-cgrierger12-2016.herokuapp.com,,
abelal16,christyyy,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-christyyy-2016.herokuapp.com,,
abelal16,crloflin,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-crloflin-2016.herokuapp.com,,
abelal16,dengc,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-dengc-2016.herokuapp.com,,
abelal16,huayifang,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-huayifang-2016.herokuapp.com,,
abelal16,ishtasingh,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-ishtasingh-2016.herokuapp.com,,
abelal16,jkeilmann,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-jkeilmann-2016.herokuapp.com,,
abelal16,lheston,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-lheston-2016.herokuapp.com,,
abelal16,megahenry,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-megahenry-2016.herokuapp.com,,
abelal16,mvaidya,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-mvaidya-2016.herokuapp.com,,
abelal16,pherrod,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-pherrod-2016.herokuapp.com,,
abelal16,pjt90,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-pjt90-2016.herokuapp.com,,
abelal16,pmittal115,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-pmittal115-2016.herokuapp.com,,
abelal16,prachimane,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-prachimane-2016.herokuapp.com,,
abelal16,sabrina,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-sabrina-hsu-2016.herokuapp.com,,
abelal16,shiboo,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-shiboo-2016.herokuapp.com,,
abelal16,tanmayee123,http://greenironhack-abelal16.herokuapp.com/index.html,http://greenironhack-tanmayee123-2016.herokuapp.com,,
abelal16,lostkuma,http://greenironhack-abelal16.herokuapp.com/index.html,http://lostkuma.herokuapp.com,,
abelal16,app,http://greenironhack-abelal16.herokuapp.com/index.html,http://megamindhenry-app.herokuapp.com,,
abelal16,sauravn,http://greenironhack-abelal16.herokuapp.com/index.html,http://sauravn-application.herokuapp.com,,
ankitbatheja,abatheja,http://greenironhack-ankitbatheja.herokuapp.com/index.html,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html,,
ankitbatheja,abelal16,http://greenironhack-ankitbatheja.herokuapp.com/index.html,http://greenironhack-abelal16-2016.herokuapp.com,,
ankitbatheja,aterriqu,http://greenironhack-ankitbatheja.herokuapp.com/index.html,http://greenironhack-aterriqu-2016.herokuapp.com,,
ankitbatheja,cgrierger12,http://greenironhack-ankitbatheja.herokuapp.com/index.html,http://greenironhack-cgrierger12-2016.herokuapp.com,,
ankitbatheja,christyyy,http://greenironhack-ankitbatheja.herokuapp.com/index.html,http://greenironhack-christyyy-2016.herokuapp.com,,
ankitbatheja,crloflin,http://greenironhack-ankitbatheja.herokuapp.com/index.html,http://greenironhack-crloflin-2016.herokuapp.com,,
ankitbatheja,dengc,http://greenironhack-ankitbatheja.herokuapp.com/index.html,http://greenironhack-dengc-2016.herokuapp.com,,
ankitbatheja,huayifang,http://greenironhack-ankitbatheja.herokuapp.com/index.html,http://greenironhack-huayifang-2016.herokuapp.com,,
ankitbatheja,ishtasingh,http://greenironhack-ankitbatheja.herokuapp.com/index.html,http://greenironhack-ishtasingh-2016.herokuapp.com,,
ankitbatheja,jkeilmann,http://greenironhack-ankitbatheja.herokuapp.com/index.html,http://greenironhack-jkeilmann-2016.herokuapp.com,,
