username1,username2,link1,link2,average_distance,distance_between_averages
1,1,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-1-2016.herokuapp.com,,
1,10,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-10-2016.herokuapp.com,,
1,11,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-11-2016.herokuapp.com,,
1,12,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-12-2016.herokuapp.com,,
1,13,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-13-2016.heorkuapp.comherokuapp.com,,
1,14,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-14-2016.herokuapp.com,,
1,2,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-2-2016.herokuapp.com,,
1,3,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-3-2016.herokuapp.com,,
1,4,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-4-2016.herokuapp.com,,
1,5,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-5-2016.herokuapp.com,,
1,6,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-6-2016.herokuapp.com,,
1,7,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-7-2016.herokuapp.com,,
1,8,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-8-2016.herokuapp.com,,
1,9,http://blackironhack-1-2016.herokuapp.com,http://blackironhack-9-2016.herokuapp.com,,
10,10,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-10-2016.herokuapp.com,,
10,11,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-11-2016.herokuapp.com,,
10,12,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-12-2016.herokuapp.com,,
10,13,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-13-2016.heorkuapp.comherokuapp.com,,
10,14,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-14-2016.herokuapp.com,,
10,2,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-2-2016.herokuapp.com,,
10,3,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-3-2016.herokuapp.com,,
10,4,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-4-2016.herokuapp.com,,
10,5,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-5-2016.herokuapp.com,,
10,6,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-6-2016.herokuapp.com,,
10,7,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-7-2016.herokuapp.com,,
10,8,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-8-2016.herokuapp.com,,
10,9,http://blackironhack-10-2016.herokuapp.com,http://blackironhack-9-2016.herokuapp.com,,
11,11,http://blackironhack-11-2016.herokuapp.com,http://blackironhack-11-2016.herokuapp.com,,
11,12,http://blackironhack-11-2016.herokuapp.com,http://blackironhack-12-2016.herokuapp.com,,
11,13,http://blackironhack-11-2016.herokuapp.com,http://blackironhack-13-2016.heorkuapp.comherokuapp.com,,
11,14,http://blackironhack-11-2016.herokuapp.com,http://blackironhack-14-2016.herokuapp.com,,
11,2,http://blackironhack-11-2016.herokuapp.com,http://blackironhack-2-2016.herokuapp.com,,
