username1,username2,link1,link2,comparison_type,ssim,features2d
crloflin,lostkuma,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,60.1,51.1
crloflin,meetalivaidya,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,50.8,66.4
crloflin,megamindhenry,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,64.2,53.6
crloflin,pjt90,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,54.6,45.9
crloflin,pmittal115,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,58.2,62.6
crloflin,tanmayee123,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,64.1,70.7
crloflin,taycurt17,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,64.1,50.6
lostkuma,meetalivaidya,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,62.4,65.5
lostkuma,megamindhenry,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,95.0,67.0
lostkuma,pjt90,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,92.8,69.3
lostkuma,pmittal115,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,77.4,65.6
lostkuma,tanmayee123,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,95.9,63.9
lostkuma,taycurt17,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,95.7,71.1
meetalivaidya,megamindhenry,http://greenironhack-meetalivaidya.herokuapp.com/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,14.3,89.5
meetalivaidya,pjt90,http://greenironhack-meetalivaidya.herokuapp.com/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,12.2,48.5
meetalivaidya,pmittal115,http://greenironhack-meetalivaidya.herokuapp.com/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,12.6,100.0
meetalivaidya,tanmayee123,http://greenironhack-meetalivaidya.herokuapp.com/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,14.1,54.0
meetalivaidya,taycurt17,http://greenironhack-meetalivaidya.herokuapp.com/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,14.1,83.7
megamindhenry,pjt90,http://greenironhack-megamindhenry.herokuapp.com/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,94.7,100.0
megamindhenry,pmittal115,http://greenironhack-megamindhenry.herokuapp.com/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,78.8,72.4
megamindhenry,tanmayee123,http://greenironhack-megamindhenry.herokuapp.com/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,98.3,100.0
megamindhenry,taycurt17,http://greenironhack-megamindhenry.herokuapp.com/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,98.2,100.0
pjt90,pmittal115,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,77.4,76.1
pjt90,tanmayee123,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,96.0,87.0
pjt90,taycurt17,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,95.8,100.0
pmittal115,tanmayee123,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,79.4,86.0
pmittal115,taycurt17,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,79.2,100.0
tanmayee123,taycurt17,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,99.4,100.0
dengc,dengc,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-dengc.herokuapp.com/index.html#2,charts,98.6,45.3
dengc,megamindhenry,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,90.8,35.0
dengc,patrickherrod,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,charts,41.0,38.9
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#1,charts,44.7,17.5
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#2,charts,44.6,17.2
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#3,charts,44.7,15.7
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#4,charts,44.7,26.5
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#5,charts,44.7,8.7
dengc,megamindhenry,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,91.0,61.3
