username1,username2,link1,link2,comparison_type,ssim,features2d
crloflin,lostkuma,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-lostkuma.herokuapp.com/index.html,maps,64.8,62.7
crloflin,meetalivaidya,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,62.7,65.7
crloflin,megamindhenry,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,65.0,60.0
crloflin,pjt90,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,65.2,56.1
crloflin,pmittal115,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,61.8,63.3
crloflin,tanmayee123,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,65.0,65.1
crloflin,taycurt17,http://greenironhack-crloflin.herokuapp.com/test.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,65.0,70.7
lostkuma,meetalivaidya,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-meetalivaidya.herokuapp.com/index.html,maps,83.6,88.1
lostkuma,megamindhenry,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,98.7,91.5
lostkuma,pjt90,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,99.4,89.9
lostkuma,pmittal115,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,90.4,96.7
lostkuma,tanmayee123,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,99.4,93.2
lostkuma,taycurt17,http://greenironhack-lostkuma.herokuapp.com/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,99.2,95.0
meetalivaidya,megamindhenry,http://greenironhack-meetalivaidya.herokuapp.com/index.html,http://greenironhack-megamindhenry.herokuapp.com/index.html,maps,96.7,82.5
meetalivaidya,pjt90,http://greenironhack-meetalivaidya.herokuapp.com/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,96.7,78.7
meetalivaidya,pmittal115,http://greenironhack-meetalivaidya.herokuapp.com/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,88.6,100.0
meetalivaidya,tanmayee123,http://greenironhack-meetalivaidya.herokuapp.com/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,96.6,78.8
meetalivaidya,taycurt17,http://greenironhack-meetalivaidya.herokuapp.com/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,96.5,79.0
megamindhenry,pjt90,http://greenironhack-megamindhenry.herokuapp.com/index.html,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,maps,98.8,100.0
megamindhenry,pmittal115,http://greenironhack-megamindhenry.herokuapp.com/index.html,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,89.8,93.3
megamindhenry,tanmayee123,http://greenironhack-megamindhenry.herokuapp.com/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,98.7,100.0
megamindhenry,taycurt17,http://greenironhack-megamindhenry.herokuapp.com/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,98.6,100.0
pjt90,pmittal115,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-pmittal115.herokuapp.com/index.html,maps,90.7,82.7
pjt90,tanmayee123,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,99.6,100.0
pjt90,taycurt17,http://greenironhack-pjt90.herokuapp.com/FreshVeggies,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,99.4,100.0
pmittal115,tanmayee123,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-tanmayee123.herokuapp.com/index.html,maps,90.4,90.5
pmittal115,taycurt17,http://greenironhack-pmittal115.herokuapp.com/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,90.2,95.0
tanmayee123,taycurt17,http://greenironhack-tanmayee123.herokuapp.com/index.html,http://greenironhack-taycurt17.herokuapp.com/public_html/map.html,maps,99.6,100.0
