username1,username2,link1,link2,average_distance,distance_between_averages
analyst1001,1,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-1-2016.herokuapp.com,,
analyst1001,10,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-10-2016.herokuapp.com,,
analyst1001,11,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-11-2016.herokuapp.com,,
analyst1001,12,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-12-2016.herokuapp.com,11.396109241841469,0
analyst1001,13,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-13-2016.heorkuapp.comherokuapp.com,,
analyst1001,14,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-14-2016.herokuapp.com,11.396109241841469,0
analyst1001,2,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-2-2016.herokuapp.com,,
analyst1001,3,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-3-2016.herokuapp.com,11.396109241841469,0
analyst1001,4,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-4-2016.herokuapp.com,11.396109241841469,0
analyst1001,5,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-5-2016.herokuapp.com,11.396109241841469,0
analyst1001,6,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-6-2016.herokuapp.com,,
analyst1001,7,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-7-2016.herokuapp.com,1918.632482792047,1918.628709381846
analyst1001,8,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-8-2016.herokuapp.com,11.396109241841469,0
analyst1001,9,http://blackironhack2016.herokuapp.com/p3-analyst1001/home.html,http://blackironhack-9-2016.herokuapp.com,11.396109241841469,0
chriscoraggio,1,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-1-2016.herokuapp.com,,
chriscoraggio,10,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-10-2016.herokuapp.com,,
chriscoraggio,11,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-11-2016.herokuapp.com,,
chriscoraggio,12,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-12-2016.herokuapp.com,1329.3633192374316,551.857966752705
chriscoraggio,13,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-13-2016.heorkuapp.comherokuapp.com,,
chriscoraggio,14,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-14-2016.herokuapp.com,1329.3633192374316,551.857966752705
chriscoraggio,2,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-2-2016.herokuapp.com,,
chriscoraggio,3,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-3-2016.herokuapp.com,1329.3633192374316,551.857966752705
chriscoraggio,4,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-4-2016.herokuapp.com,1329.3633192374316,551.857966752705
chriscoraggio,5,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-5-2016.herokuapp.com,1329.3633192374316,551.857966752705
chriscoraggio,6,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-6-2016.herokuapp.com,,
chriscoraggio,7,http://blackironhack2016.herokuapp.com/p3-chriscoraggio/google-maps-api-testing.html,http://blackironhack-7-2016.herokuapp.com,2063.9885221351674,1621.3273651997122
