username1,username2,link1,link2,average_distance,distance_between_averages
aorme,aorme,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,11.396109241841469,0
aorme,beichhor,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,,
aorme,bfellur,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-bfellur/2016,,
aorme,corpsefact,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-corpsefact/Market.html,,
aorme,ditton,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-ditton/home.html,,
aorme,gardne16,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-gardne16/Phase2.html,,
aorme,gillism,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-gillism/home.html,,
aorme,hutchin5,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-hutchin5/2016-Purdue-Ironhacks-Tutorial-Project.html,11.396109241841469,0
aorme,jwbalazs,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-jwbalazs/home.html,266.8266132608301,266.79652788201844
aorme,lindunhe,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-lindunhe/home.html,,
aorme,marti763,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-marti763/home.html,11.396109241841469,0
aorme,michaelredding,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-michaelredding/home.html,,
aorme,mingchucong,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-mingchucong/home.html,,
aorme,mingranli,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-mingranli/home.html,,
aorme,mlung,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-mlung/home.html,,
aorme,owen9211,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-owen9211/home.html,11.396109241841469,0
aorme,peng115,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-peng115/home.html,19.4907772527605,18.722108734158063
aorme,ravengao,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-ravengao/freshest_v1.html,220.04325133541533,183.60446229649475
aorme,ssandeep,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-ssandeep/home.html,,
aorme,steven91,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-steven91/JavaScriptTutorial.html,,
aorme,tang227,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-tang227/home.html,,
aorme,vtung,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-vtung/home.html,11.396109241841469,0
aorme,wenjiewu,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-wenjiewu/home.html,,
aorme,yexin,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-yexin/home.html,11.396109241841469,0
aorme,yifeitai,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-yifeitai/home.html,11.396109241841469,0
aorme,yunhan,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-yunhan/home.html,,
aorme,zhan1046,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-zhan1046/home.html,11.39610924184148,2.8343634968651156e-12
aorme,zhan2709,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-zhan2709/home.html,11.396109241841469,0
aorme,zhao719,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-zhao719/2016-Purdue-Ironhacks-Tutorial-Project.html,,
aorme,zhe1994,http://goldironhack2016.herokuapp.com/p2-aorme/home.html,http://goldironhack2016.herokuapp.com/p2-zhe1994/home.html,,
beichhor,beichhor,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,,
beichhor,bfellur,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-bfellur/2016,,
beichhor,corpsefact,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-corpsefact/Market.html,,
beichhor,ditton,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-ditton/home.html,,
beichhor,gardne16,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-gardne16/Phase2.html,,
beichhor,gillism,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-gillism/home.html,,
beichhor,hutchin5,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-hutchin5/2016-Purdue-Ironhacks-Tutorial-Project.html,,
beichhor,jwbalazs,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-jwbalazs/home.html,,
beichhor,lindunhe,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-lindunhe/home.html,,
beichhor,marti763,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-marti763/home.html,,
beichhor,michaelredding,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-michaelredding/home.html,,
beichhor,mingchucong,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-mingchucong/home.html,,
beichhor,mingranli,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-mingranli/home.html,,
beichhor,mlung,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-mlung/home.html,,
beichhor,owen9211,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-owen9211/home.html,,
beichhor,peng115,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-peng115/home.html,,
beichhor,ravengao,http://goldironhack2016.herokuapp.com/p2-beichhor/home.html,http://goldironhack2016.herokuapp.com/p2-ravengao/freshest_v1.html,,
