username1,username2,link1,link2,average_distance,distance_between_averages
dengc,pjt90,http://phase1-greenironhack-dengc.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,,
dengc,pmittal115,http://phase1-greenironhack-dengc.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,,
dengc,sabrina-hsu,http://phase1-greenironhack-dengc.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-sabrina-hsu/Project%202%20Website.html,,
dengc,sauravn,http://phase1-greenironhack-dengc.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,,
dengc,tanmayee123,http://phase1-greenironhack-dengc.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,,
dengc,wluan,http://phase1-greenironhack-dengc.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-wluan/index,,
huayifang,megamindhenry,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,49.79404811515817,12.548528249822862
huayifang,abelal16,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-abelal16/index.html,,
huayifang,ankitbatheja,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-ankitbatheja/index.html,,
huayifang,aterriqu,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-aterriqu/Phase,,
huayifang,huayifang,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-huayifang/index.html,,
huayifang,jeffkeilmann,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-jeffkeilmann/index,,
huayifang,lostkuma,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,2.3988188359143696,0.5982007394749566
huayifang,meetalivaidya,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,2.161466543905283,1.3590538606133147
huayifang,patrickherrod,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-patrickherrod/index.html,,
huayifang,pjt90,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,2.2863484789343387,0.9746914575684588
huayifang,pmittal115,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,2.5229011944888415,1.7133132041208425
huayifang,sabrina-hsu,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-sabrina-hsu/Project%202%20Website.html,,
huayifang,sauravn,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,1221.770662847704,824.5977488593204
huayifang,tanmayee123,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,2.2863484789343387,0.9746914575684588
huayifang,wluan,http://phase1-greenironhack-huayifang.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-wluan/index,,
lheston,megamindhenry,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,,
lheston,abelal16,http://phase1-greenironhack-lheston.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-abelal16/index.html,,
